
,,Palash Nivas,16,,ARL & I HUB,165,,Milk & Paper,12,,CIE / Visitors,355,,Zomoto,40,,2036,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,9,,Cabs,329,,Swiggy,125,,,,,
,,Kadamba Nivas,2,,Dayscholor,17,,Vendors,47,,Bikes,49,,Eat club,18,,,,,
,,Parijat Nivas,4,,Security,65,,Couriers,30,,Big Basket,15,,Magic Pin,2,,,,,
,,Faculty,15,,Housekeeping,185,,House maids,28,,Blink it,13,,Dominos Pizza,12,,,,,
,,Staff,88,,Visitors,20,,Civil Vendors,98,,Zepto,32,,Visitors Bikes,55,,,,,
,,Support staff,45,,Event Visitors,90,,Mess workers,18,,Licious,2,,Tcs Staff,35,,,,,
,Total ,,170,,Total,542,,Total,242,,Total,795,,Total,287,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,8-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,9,,ARL & I HUB,177,,Milk & Paper,10,,CIE / Visitors,325,,Zomoto,35,,2054,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,9,,Cabs,387,,Swiggy,132,,,,,
,,Kadamba Nivas,5,,Dayscholor,31,,Vendors,57,,Bikes,68,,Eat club,15,,,,,
,,Parijat Nivas,8,,Security,65,,Couriers,16,,Big Basket,13,,Magic Pin,2,,,,,
,,Faculty,16,,Housekeeping,187,,House maids,20,,Blink it,16,,Dominos Pizza,12,,,,,
,,Staff,89,,Visitors,18,,Civil Vendors,98,,Zepto,36,,Visitors Bikes,25,,,,,
,,Support staff,44,,Event Visitors,64,,Mess workers,24,,Licious,3,,Tcs Staff,38,,,,,
,Total ,,171,,Total,542,,Total,234,,Total,848,,Total,259,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,9-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,18,,ARL & I HUB,174,,Milk & Paper,11,,CIE / Visitors,345,,Zomoto,52,,2030,,,
,,Bakul Nivas,0,,Internship,1,,Aroyga & Bank,11,,Cabs,330,,Swiggy,121,,,,,
,,Kadamba Nivas,5,,Dayscholor,14,,Vendors,69,,Bikes,38,,Eat club,12,,,,,
,,Parijat Nivas,8,,Security,65,,Couriers,19,,Big Basket,16,,Magic Pin,1,,,,,
,,Faculty,15,,Housekeeping,182,,House maids,26,,Blink it,26,,Dominos Pizza,10,,,,,
,,Staff,88,,Visitors,26,,Civil Vendors,115,,Zepto,25,,Visitors Bikes,25,,,,,
,,Support staff,45,,Event Visitors,70,,Mess workers,28,,Licious,3,,Tcs Staff,36,,,,,
,Total ,,179,,Total,532,,Total,279,,Total,783,,Total,257,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,10-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,18,,ARL & I HUB,175,,Milk & Paper,12,,CIE / Visitors,358,,Zomoto,53,,2154,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,9,,Cabs,404,,Swiggy,132,,,,,
,,Kadamba Nivas,8,,Dayscholor,31,,Vendors,60,,Bikes,58,,Eat club,16,,,,,
,,Parijat Nivas,6,,Security,65,,Couriers,25,,Big Basket,26,,Magic Pin,2,,,,,
,,Faculty,15,,Housekeeping,186,,House maids,29,,Blink it,20,,Dominos Pizza,19,,,,,
,,Staff,86,,Visitors,17,,Civil Vendors,99,,Zepto,28,,Visitors Bikes,25,,,,,
,,Support staff,44,,Event Visitors,60,,Mess workers,24,,Licious,2,,Tcs Staff,42,,,,,
,Total ,,177,,Total,534,,Total,258,,Total,896,,Total,289,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,11-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,23,,ARL & I HUB,178,,Milk & Paper,10,,CIE / Visitors,350,,Zomoto,40,,2295,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,8,,Cabs,446,,Swiggy,131,,,,,
,,Kadamba Nivas,3,,Dayscholor,30,,Vendors,65,,Bikes,38,,Eat club,13,,,,,
,,Parijat Nivas,7,,Security,65,,Couriers,22,,Big Basket,23,,Dominos Pizza,18,,,,,
,,Faculty,16,,Housekeeping,185,,House maids,29,,Blink it,19,,ALUMINI,100,,,,,
,,Staff,90,,Visitors,14,,Civil Vendors,124,,Zepto,32,,Visitors Bikes,45,,,,,
,,Support staff,45,,Event Visitors,60,,Mess workers,25,,Licious,2,,Tcs Staff,39,,,,,
,Total ,,184,,Total,532,,Total,283,,Total,910,,Total,386,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,12-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,10,,ARL & I HUB,145,,Milk & Paper,10,,CIE / Visitors,305,,Zomoto,45,,2317,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,5,,Cabs,547,,Swiggy,122,,,,,
,,Kadamba Nivas,2,,Dayscholor,1,,Vendors,123,,Bikes,35,,Eat club,12,,,,,
,,Parijat Nivas,4,,Security,65,,Couriers,19,,Big Basket,19,,Dominos Pizza,20,,,,,
,,Faculty,17,,Housekeeping,188,,House maids,28,,Blink it,16,,ALUMINI,14,,,,,
,,Staff,90,,Visitors,6,,Civil Vendors,58,,Zepto,41,,Visitors Bikes,95,,,,,
,,Support staff,45,,Event Visitors,200,,Mess workers,21,,Licious,4,,Tcs Staff,5,,,,,
,Total ,,168,,Total,605,,Total,264,,Total,967,,Total,313,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,13-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,11,,ARL & I HUB,0,,Milk & Paper,12,,CIE / Visitors,25,,Zomoto,34,,1213,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,5,,Cabs,256,,Swiggy,102,,,,,
,,Kadamba Nivas,7,,Dayscholor,0,,Vendors,40,,Bikes,38,,Eat club,15,,,,,
,,Parijat Nivas,1,,Security,65,,Couriers,22,,Big Basket,21,,Dominos Pizza,26,,,,,
,,Faculty,0,,Housekeeping,13,,House maids,4,,Blink it,15,,ALUMINI,4,,,,,
,,Staff,3,,Visitors,8,,Civil Vendors,60,,Zepto,32,,Visitors Bikes,165,,,,,
,,Support staff,6,,Event Visitors,205,,Mess workers,14,,Licious,4,,Tcs Staff,0,,,,,
,Total ,,28,,Total,291,,Total,157,,Total,391,,Total,346,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,14-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,5,,ARL & I HUB,188,,Milk & Paper,10,,CIE / Visitors,465,,Zomoto,31,,2272,,,
,,Bakul Nivas,0,,Internship,3,,Aroyga & Bank,11,,Cabs,352,,Swiggy,108,,,,,
,,Kadamba Nivas,5,,Dayscholor,17,,Vendors,72,,Bikes,41,,Eat club,18,,,,,
,,Parijat Nivas,1,,Security,65,,Couriers,29,,Big Basket,26,,Dominos Pizza,16,,,,,
,,Faculty,16,,Housekeeping,178,,House maids,26,,Blink it,12,,ALUMINI,4,,,,,
,,Staff,79,,Visitors,29,,Civil Vendors,72,,Zepto,32,,Visitors Bikes,95,,,,,
,,Support staff,39,,Event Visitors,150,,Mess workers,23,,Licious,9,,Tcs Staff,45,,,,,
,Total ,,145,,Total,630,,Total,243,,Total,937,,Total,317,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,15-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,5,,ARL & I HUB,196,,Milk & Paper,12,,CIE / Visitors,461,,Zomoto,30,,2054,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,10,,Cabs,305,,Swiggy,94,,,,,
,,Kadamba Nivas,1,,Dayscholor,32,,Vendors,66,,Bikes,34,,Eat club,6,,,,,
,,Parijat Nivas,3,,Security,65,,Couriers,22,,Big Basket,20,,Dominos Pizza,21,,,,,
,,Faculty,15,,Housekeeping,172,,House maids,25,,Blink it,16,,ALUMINI,2,,,,,
,,Staff,77,,Visitors,12,,Civil Vendors,58,,Zepto,26,,Visitors Bikes,85,,,,,
,,Support staff,48,,Event Visitors,65,,Mess workers,21,,Licious,4,,Tcs Staff,45,,,,,
,Total ,,149,,Total,542,,Total,214,,Total,866,,Total,283,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,16-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,1,,ARL & I HUB,196,,Milk & Paper,11,,CIE / Visitors,475,,Zomoto,30,,2009,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,10,,Cabs,263,,Swiggy,95,,,,,
,,Kadamba Nivas,3,,Dayscholor,32,,Vendors,39,,Bikes,53,,Eat club,12,,,,,
,,Parijat Nivas,1,,Security,65,,Couriers,24,,Big Basket,16,,Dominos Pizza,11,,,,,
,,Faculty,12,,Housekeeping,173,,House maids,26,,Blink it,9,,ALUMINI,3,,,,,
,,Staff,78,,Visitors,22,,Civil Vendors,82,,Zepto,36,,Visitors Bikes,75,,,,,
,,Support staff,47,,Event Visitors,30,,Mess workers,26,,Licious,5,,Tcs Staff,48,,,,,
,Total ,,142,,Total,518,,Total,218,,Total,857,,Total,274,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,17-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,0,,ARL & I HUB,192,,Milk & Paper,12,,CIE / Visitors,485,,Zomoto,24,,2268,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,11,,Cabs,292,,Swiggy,85,,,,,
,,Kadamba Nivas,5,,Dayscholor,32,,Vendors,65,,Bikes,35,,Eat club,12,,,,,
,,Parijat Nivas,2,,Security,65,,Couriers,31,,Big Basket,10,,Dominos Pizza,21,,,,,
,,Faculty,11,,Housekeeping,58,,House maids,25,,Blink it,19,,ALUMINI,3,,,,,
,,Staff,68,,Visitors,25,,Civil Vendors,78,,Zepto,35,,Visitors Bikes,210,,,,,
,,Support staff,40,,Event Visitors,245,,Mess workers,22,,Licious,4,,Tcs Staff,46,,,,,
,Total ,,126,,Total,617,,Total,244,,Total,880,,Total,401,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,18-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,1,,ARL & I HUB,189,,Milk & Paper,12,,CIE / Visitors,481,,Zomoto,24,,2238,,,
,,Bakul Nivas,1,,Internship,0,,Aroyga & Bank,9,,Cabs,294,,Swiggy,84,,,,,
,,Kadamba Nivas,2,,Dayscholor,34,,Vendors,86,,Bikes,35,,Eat club,12,,,,,
,,Parijat Nivas,0,,Security,65,,Couriers,27,,Big Basket,22,,Dominos Pizza,22,,,,,
,,Faculty,16,,Housekeeping,172,,House maids,24,,Blink it,13,,ALUMINI,4,,,,,
,,Staff,64,,Visitors,25,,Civil Vendors,62,,Zepto,30,,Visitors Bikes,135,,,,,
,,Support staff,45,,Event Visitors,175,,Mess workers,22,,Licious,9,,Tcs Staff,42,,,,,
,Total ,,129,,Total,660,,Total,242,,Total,884,,Total,323,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,19-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,0,,ARL & I HUB,180,,Milk & Paper,13,,CIE / Visitors,350,,Zomoto,30,,2480,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,8,,Cabs,250,,Swiggy,112,,,,,
,,Kadamba Nivas,4,,Dayscholor,30,,Vendors,70,,Bikes,36,,Eat club,15,,,,,
,,Parijat Nivas,1,,Security,65,,Couriers,34,,Big Basket,12,,Dominos Pizza,30,,,,,
,,Faculty,12,,Housekeeping,175,,House maids,30,,Blink it,20,,ALUMINI,9,,,,,
,,Staff,61,,Visitors,30,,Civil Vendors,97,,Zepto,22,,Visitors Bikes,275,,,,,
,,Support staff,40,,Event Visitors,408,,Mess workers,25,,Licious,28,,Tcs Staff,8,,,,,
,Total ,,118,,Total,888,,Total,277,,Total,718,,Total,479,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,20-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,0,,ARL & I HUB,0,,Milk & Paper,11,,CIE / Visitors,5,,Zomoto,44,,1219,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,5,,Cabs,203,,Swiggy,142,,,,,
,,Kadamba Nivas,3,,Dayscholor,0,,Vendors,13,,Bikes,31,,Eat club,21,,,,,
,,Parijat Nivas,2,,Security,65,,Couriers,17,,Big Basket,25,,Dominos Pizza,25,,,,,
,,Faculty,0,,Housekeeping,20,,House maids,5,,Blink it,22,,ALUMINI,3,,,,,
,,Staff,1,,Visitors,5,,Civil Vendors,27,,Zepto,40,,Visitors Bikes,175,,,,,
,,Support staff,4,,Event Visitors,280,,Mess workers,16,,Licious,6,,Tcs Staff,3,,,,,
,Total ,,10,,Total,370,,Total,94,,Total,332,,Total,413,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,21-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,0,,ARL & I HUB,0,,Milk & Paper,10,,CIE / Visitors,305,,Zomoto,39,,1319,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,5,,Cabs,289,,Swiggy,125,,,,,
,,Kadamba Nivas,0,,Dayscholor,0,,Vendors,55,,Bikes,50,,Eat club,21,,,,,
,,Parijat Nivas,0,,Security,65,,Couriers,34,,Big Basket,18,,Dominos Pizza,23,,,,,
,,Faculty,0,,Housekeeping,35,,House maids,18,,Blink it,12,,ALUMINI,0,,,,,
,,Staff,2,,Visitors,17,,Civil Vendors,55,,Zepto,22,,Visitors Bikes,25,,,,,
,,Support staff,5,,Event Visitors,50,,Mess workers,21,,Licious,3,,Tcs Staff,15,,,,,
,Total ,,7,,Total,167,,Total,198,,Total,699,,Total,248,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,22-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,0,,ARL & I HUB,185,,Milk & Paper,14,,CIE / Visitors,355,,Zomoto,41,,1954,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,10,,Cabs,360,,Swiggy,121,,,,,
,,Kadamba Nivas,2,,Dayscholor,19,,Vendors,60,,Bikes,56,,Eat club,18,,,,,
,,Parijat Nivas,0,,Security,65,,Couriers,27,,Big Basket,14,,Dominos Pizza,19,,,,,
,,Faculty,15,,Housekeeping,188,,House maids,31,,Blink it,9,,Magic Pin,2,,,,,
,,Staff,90,,Visitors,21,,Civil Vendors,82,,Zepto,27,,ALUMINI,3,,,,,
,,Support staff,45,,Event Visitors,0,,Mess workers,32,,Licious,4,,Tcs Staff,39,,,,,
,Total ,,152,,Total,478,,Total,256,,Total,825,,Total,243,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,23-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,0,,ARL & I HUB,181,,Milk & Paper,7,,CIE / Visitors,364,,Zomoto,59,,1932,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,7,,Cabs,361,,Swiggy,129,,,,,
,,Kadamba Nivas,2,,Dayscholor,19,,Vendors,56,,Bikes,30,,Eat club,18,,,,,
,,Parijat Nivas,2,,Security,65,,Couriers,25,,Big Basket,13,,Dominos Pizza,22,,,,,
,,Faculty,16,,Housekeeping,184,,House maids,28,,Blink it,11,,Magic Pin,3,,,,,
,,Staff,88,,Visitors,17,,Civil Vendors,76,,Zepto,31,,ALUMINI,3,,,,,
,,Support staff,43,,Event Visitors,0,,Mess workers,30,,Licious,2,,Tcs Staff,40,,,,,
,Total ,,151,,Total,466,,Total,229,,Total,812,,Total,274,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,24-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,0,,ARL & I HUB,182,,Milk & Paper,14,,CIE / Visitors,375,,Zomoto,35,,2015,,,
,,Bakul Nivas,1,,Internship,0,,Aroyga & Bank,10,,Cabs,391,,Swiggy,110,,,,,
,,Kadamba Nivas,0,,Dayscholor,19,,Vendors,99,,Bikes,31,,Eat club,26,,,,,
,,Parijat Nivas,0,,Security,65,,Couriers,24,,Big Basket,22,,Dominos Pizza,16,,,,,
,,Faculty,16,,Housekeeping,186,,House maids,29,,Blink it,16,,Magic Pin,1,,,,,
,,Staff,89,,Visitors,22,,Civil Vendors,74,,Zepto,36,,ALUMINI,4,,,,,
,,Support staff,45,,Event Visitors,0,,Mess workers,36,,Licious,3,,Tcs Staff,38,,,,,
,Total ,,151,,Total,474,,Total,286,,Total,874,,Total,230,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,25-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,0,,ARL & I HUB,168,,Milk & Paper,8,,CIE / Visitors,378,,Zomoto,30,,1936,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,9,,Cabs,399,,Swiggy,102,,,,,
,,Kadamba Nivas,2,,Dayscholor,20,,Vendors,54,,Bikes,21,,Eat club,13,,,,,
,,Parijat Nivas,2,,Security,65,,Couriers,12,,Big Basket,14,,Dominos Pizza,9,,,,,
,,Faculty,17,,Housekeeping,188,,House maids,30,,Blink it,13,,Magic Pin,1,,,,,
,,Staff,90,,Visitors,90,,Civil Vendors,49,,Zepto,24,,ALUMINI,1,,,,,
,,Support staff,44,,Event Visitors,0,,Mess workers,41,,Licious,1,,Tcs Staff,41,,,,,
,Total ,,155,,Total,531,,Total,203,,Total,850,,Total,197,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,26-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,2,,ARL & I HUB,155,,Milk & Paper,9,,CIE / Visitors,330,,Zomoto,42,,1989,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,10,,Cabs,588,,Swiggy,123,,,,,
,,Kadamba Nivas,3,,Dayscholor,1,,Vendors,60,,Bikes,8,,Eat club,15,,,,,
,,Parijat Nivas,3,,Security,71,,Couriers,24,,Big Basket,16,,Dominos Pizza,16,,,,,
,,Faculty,17,,Housekeeping,188,,House maids,19,,Blink it,13,,Magic Pin,4,,,,,
,,Staff,90,,Visitors,13,,Civil Vendors,37,,Zepto,29,,ALUMINI,2,,,,,
,,Support staff,45,,Event Visitors,0,,Mess workers,47,,Licious,4,,Tcs Staff,5,,,,,
,Total ,,160,,Total,428,,Total,206,,Total,988,,Total,207,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,27-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,10,,ARL & I HUB,0,,Milk & Paper,12,,CIE / Visitors,35,,Zomoto,32,,2161,,,
,,Bakul Nivas,1,,Internship,0,,Aroyga & Bank,6,,Cabs,665,,Swiggy,154,,,,,
,,Kadamba Nivas,5,,Dayscholor,0,,Vendors,30,,Bikes,22,,Eat club,10,,,,,
,,Parijat Nivas,5,,Security,71,,Couriers,23,,Big Basket,12,,Dominos Pizza,15,,,,,
,,Faculty,2,,Housekeeping,75,,House maids,5,,Blink it,15,,Magic Pin,13,,,,,
,,Staff,15,,Visitors,5,,Civil Vendors,23,,Zepto,30,,ALUMINI,4,,,,,
,,Support staff,8,,Event Visitors,800,,Mess workers,40,,Licious,10,,Tcs Staff,8,,,,,
,Total ,,46,,Total,951,,Total,139,,Total,789,,Total,236,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,28-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,6,,ARL & I HUB,196,,Milk & Paper,12,,CIE / Visitors,436,,Zomoto,41,,2354,,,
,,Bakul Nivas,7,,Internship,0,,Aroyga & Bank,11,,Cabs,559,,Swiggy,91,,,,,
,,Kadamba Nivas,4,,Dayscholor,31,,Vendors,101,,Bikes,20,,Eat club,18,,,,,
,,Parijat Nivas,1,,Security,71,,Couriers,36,,Big Basket,23,,Dominos Pizza,24,,,,,
,,Faculty,18,,Housekeeping,182,,House maids,22,,Blink it,15,,Magic Pin,20,,,,,
,,Staff,78,,Visitors,7,,Civil Vendors,58,,Zepto,39,,ALUMINI,1,,,,,
,,Support staff,46,,Event Visitors,85,,Mess workers,41,,Licious,9,,Tcs Staff,45,,,,,
,Total ,,160,,Total,572,,Total,281,,Total,1101,,Total,240,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,29-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,25,,ARL & I HUB,189,,Milk & Paper,9,,CIE / Visitors,465,,Zomoto,46,,2481,,,24
,,Bakul Nivas,14,,Internship,12,,Aroyga & Bank,8,,Cabs,560,,Swiggy,99,,,,,
,,Kadamba Nivas,7,,Dayscholor,22,,Vendors,75,,Bikes,21,,Eat club,22,,,,,
,,Parijat Nivas,10,,Security,71,,Couriers,40,,Big Basket,25,,Dominos Pizza,20,,,,,
,,Faculty,16,,Housekeeping,175,,House maids,27,,Blink it,18,,Magic Pin,32,,,,,
,,Staff,79,,Visitors,9,,Civil Vendors,47,,Zepto,40,,ALUMINI,1,,,,,
,,Support staff,46,,Event Visitors,164,,Mess workers,43,,Licious,5,,Tcs Staff,39,,,,,
,Total ,,197,,Total,642,,Total,249,,Total,1134,,Total,259,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,30-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,36,,ARL & I HUB,196,,Milk & Paper,11,,CIE / Visitors,449,,Zomoto,36,,2141,,,
,,Bakul Nivas,12,,Internship,0,,Aroyga & Bank,13,,Cabs,353,,Swiggy,102,,,,,
,,Kadamba Nivas,4,,Dayscholor,24,,Vendors,74,,Bikes,19,,Eat club,38,,,,,
,,Parijat Nivas,6,,Security,71,,Couriers,34,,Big Basket,12,,Dominos Pizza,22,,,,,
,,Faculty,18,,Housekeeping,176,,House maids,27,,Blink it,10,,Magic Pin,4,,,,,
,,Staff,81,,Visitors,7,,Civil Vendors,62,,Zepto,32,,ALUMINI,4,,,,,
,,Support staff,48,,Event Visitors,72,,Mess workers,45,,Licious,4,,Tcs Staff,39,,,,,
,Total ,,205,,Total,546,,Total,266,,Total,879,,Total,245,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,31-Jul-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,6,,ARL & I HUB,191,,Milk & Paper,10,,CIE / Visitors,455,,Zomoto,49,,2179,,,
,,Bakul Nivas,11,,Internship,0,,Aroyga & Bank,11,,Cabs,339,,Swiggy,138,,,,,
,,Kadamba Nivas,5,,Dayscholor,22,,Vendors,80,,Bikes,26,,Eat club,38,,,,,
,,Parijat Nivas,12,,Security,71,,Couriers,42,,Big Basket,31,,Dominos Pizza,45,,,,,
,,Faculty,17,,Housekeeping,175,,House maids,28,,Blink it,13,,Magic Pin,28,,,,,
,,Staff,88,,Visitors,12,,Civil Vendors,54,,Zepto,42,,ALUMINI,1,,,,,
,,Support staff,46,,Event Visitors,0,,Mess workers,42,,Licious,9,,Tcs Staff,42,,,,,
,Total ,,185,,Total,471,,Total,267,,Total,915,,Total,341,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,1-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,2,,ARL & I HUB,199,,Milk & Paper,10,,CIE / Visitors,525,,Zomoto,59,,2223,,,
,,Bakul Nivas,4,,Internship,0,,Aroyga & Bank,11,,Cabs,307,,Swiggy,146,,,,,
,,Kadamba Nivas,5,,Dayscholor,24,,Vendors,94,,Bikes,29,,Eat club,34,,,,,
,,Parijat Nivas,5,,Security,73,,Couriers,22,,Big Basket,20,,Dominos Pizza,40,,,,,
,,Faculty,19,,Housekeeping,184,,House maids,30,,Blink it,22,,Magic Pin,3,,,,,
,,Staff,82,,Visitors,13,,Civil Vendors,29,,Zepto,56,,ALUMINI,4,,,,,
,,Support staff,46,,Event Visitors,35,,Mess workers,42,,Licious,3,,Tcs Staff,46,,,,,
,Total ,,163,,Total,528,,Total,238,,Total,962,,Total,332,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,2-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,1,,ARL & I HUB,175,,Milk & Paper,12,,CIE / Visitors,352,,Zomoto,49,,2076,,,
,,Bakul Nivas,1,,Internship,0,,Aroyga & Bank,11,,Cabs,354,,Swiggy,102,,,,,
,,Kadamba Nivas,2,,Dayscholor,25,,Vendors,69,,Bikes,29,,Eat club,19,,,,,
,,Parijat Nivas,3,,Security,73,,Couriers,40,,Big Basket,33,,Dominos Pizza,35,,,,,
,,Faculty,14,,Housekeeping,172,,House maids,30,,Blink it,29,,Magic Pin,10,,,,,
,,Staff,75,,Visitors,37,,Civil Vendors,51,,Zepto,46,,ALUMINI,4,,,,,
,,Support staff,42,,Event Visitors,123,,Mess workers,44,,Licious,4,,Tcs Staff,10,,,,,
,Total ,,138,,Total,605,,Total,257,,Total,847,,Total,229,,,,,
