Date,Category,Count,Year,Month,Month_Name,Quarter,DayOfWeek,DayOfWeek_Num,IsWeekend,Week,Month_Year,Category_Original
2024-05-11,Milk & Paper,9,2024,5,May,2,Saturday,5,True,19,2024-05,Milk & Paper
2024-05-11,Vendors,11,2024,5,May,2,Saturday,5,True,19,2024-05,Civil Vendors
2024-05-11,Parijat Nivas,12,2024,5,May,2,Saturday,5,True,19,2024-05,Parijat Nivas
2024-05-11,Visitors,24,2024,5,May,2,Saturday,5,True,19,2024-05,Visitors
2024-05-11,Mess Workers,26,2024,5,May,2,Saturday,5,True,19,2024-05,Mess Workers
2024-05-11,Faculty,12,2024,5,May,2,Saturday,5,True,19,2024-05,Faculty
2024-05-12,Palash Nivas,9,2024,5,May,2,Sunday,6,True,19,2024-05,Palash Nivas
2024-05-12,Security,63,2024,5,May,2,Sunday,6,True,19,2024-05,Security
2024-05-12,Cabs,231,2024,5,May,2,Sunday,6,True,19,2024-05,Cabs
2024-05-12,Bakul Nivas,3,2024,5,May,2,Sunday,6,True,19,2024-05,Bakul Nivas
2024-05-12,Housekeeping,25,2024,5,May,2,Sunday,6,True,19,2024-05,Housekeeping
2024-05-12,Housekeeping,4,2024,5,May,2,Sunday,6,True,19,2024-05,House Maids
2024-05-12,Milk & Paper,7,2024,5,May,2,Sunday,6,True,19,2024-05,Milk & Paper
2024-05-12,Vendors,11,2024,5,May,2,Sunday,6,True,19,2024-05,Civil Vendors
2024-05-12,Parijat Nivas,12,2024,5,May,2,Sunday,6,True,19,2024-05,Parijat Nivas
2024-05-12,Visitors,16,2024,5,May,2,Sunday,6,True,19,2024-05,Visitors
2024-05-12,Mess Workers,16,2024,5,May,2,Sunday,6,True,19,2024-05,Mess Workers
2024-05-13,Palash Nivas,8,2024,5,May,2,Monday,0,False,20,2024-05,Palash Nivas
2024-05-13,Security,63,2024,5,May,2,Monday,0,False,20,2024-05,Security
2024-05-13,Cabs,176,2024,5,May,2,Monday,0,False,20,2024-05,Cabs
2024-05-13,Bakul Nivas,1,2024,5,May,2,Monday,0,False,20,2024-05,Bakul Nivas
2024-05-13,Housekeeping,14,2024,5,May,2,Monday,0,False,20,2024-05,Housekeeping
2024-05-13,Housekeeping,9,2024,5,May,2,Monday,0,False,20,2024-05,House Maids
2024-05-13,Kadamba Nivas,1,2024,5,May,2,Monday,0,False,20,2024-05,Kadamba Nivas
2024-05-13,Milk & Paper,8,2024,5,May,2,Monday,0,False,20,2024-05,Milk & Paper
2024-05-13,Vendors,7,2024,5,May,2,Monday,0,False,20,2024-05,Civil Vendors
2024-05-13,Parijat Nivas,3,2024,5,May,2,Monday,0,False,20,2024-05,Parijat Nivas
2024-05-13,Visitors,7,2024,5,May,2,Monday,0,False,20,2024-05,Visitors
2024-05-13,Mess Workers,18,2024,5,May,2,Monday,0,False,20,2024-05,Mess Workers
2024-05-14,Palash Nivas,8,2024,5,May,2,Tuesday,1,False,20,2024-05,Palash Nivas
2024-05-14,Security,63,2024,5,May,2,Tuesday,1,False,20,2024-05,Security
2024-05-14,Cabs,261,2024,5,May,2,Tuesday,1,False,20,2024-05,Cabs
2024-05-14,Housekeeping,185,2024,5,May,2,Tuesday,1,False,20,2024-05,Housekeeping
2024-05-14,Housekeeping,17,2024,5,May,2,Tuesday,1,False,20,2024-05,House Maids
2024-05-14,Kadamba Nivas,1,2024,5,May,2,Tuesday,1,False,20,2024-05,Kadamba Nivas
2024-05-14,Milk & Paper,9,2024,5,May,2,Tuesday,1,False,20,2024-05,Milk & Paper
2024-05-14,Vendors,13,2024,5,May,2,Tuesday,1,False,20,2024-05,Civil Vendors
2024-05-14,Parijat Nivas,6,2024,5,May,2,Tuesday,1,False,20,2024-05,Parijat Nivas
2024-05-14,Visitors,31,2024,5,May,2,Tuesday,1,False,20,2024-05,Visitors
2024-05-14,Mess Workers,20,2024,5,May,2,Tuesday,1,False,20,2024-05,Mess Workers
2024-05-14,Faculty,17,2024,5,May,2,Tuesday,1,False,20,2024-05,Faculty
2024-05-14,Event Visitors,106,2024,5,May,2,Tuesday,1,False,20,2024-05,Event Visitors
2024-05-15,Palash Nivas,16,2024,5,May,2,Wednesday,2,False,20,2024-05,Palash Nivas
2024-05-15,Security,63,2024,5,May,2,Wednesday,2,False,20,2024-05,Security
2024-05-15,Cabs,248,2024,5,May,2,Wednesday,2,False,20,2024-05,Cabs
2024-05-15,Housekeeping,183,2024,5,May,2,Wednesday,2,False,20,2024-05,Housekeeping
2024-05-15,Housekeeping,20,2024,5,May,2,Wednesday,2,False,20,2024-05,House Maids
2024-05-15,Milk & Paper,7,2024,5,May,2,Wednesday,2,False,20,2024-05,Milk & Paper
2024-05-15,Vendors,24,2024,5,May,2,Wednesday,2,False,20,2024-05,Civil Vendors
2024-05-15,Parijat Nivas,6,2024,5,May,2,Wednesday,2,False,20,2024-05,Parijat Nivas
2024-05-15,Visitors,30,2024,5,May,2,Wednesday,2,False,20,2024-05,Visitors
2024-05-15,Mess Workers,24,2024,5,May,2,Wednesday,2,False,20,2024-05,Mess Workers
2024-05-15,Faculty,16,2024,5,May,2,Wednesday,2,False,20,2024-05,Faculty
2024-05-16,Palash Nivas,12,2024,5,May,2,Thursday,3,False,20,2024-05,Palash Nivas
2024-05-16,Security,63,2024,5,May,2,Thursday,3,False,20,2024-05,Security
2024-05-16,Cabs,170,2024,5,May,2,Thursday,3,False,20,2024-05,Cabs
2024-05-16,Housekeeping,185,2024,5,May,2,Thursday,3,False,20,2024-05,Housekeeping
2024-05-16,Housekeeping,22,2024,5,May,2,Thursday,3,False,20,2024-05,House Maids
2024-05-16,Milk & Paper,8,2024,5,May,2,Thursday,3,False,20,2024-05,Milk & Paper
2024-05-16,Vendors,16,2024,5,May,2,Thursday,3,False,20,2024-05,Civil Vendors
2024-05-16,Parijat Nivas,5,2024,5,May,2,Thursday,3,False,20,2024-05,Parijat Nivas
2024-05-16,Visitors,21,2024,5,May,2,Thursday,3,False,20,2024-05,Visitors
2024-05-16,Mess Workers,25,2024,5,May,2,Thursday,3,False,20,2024-05,Mess Workers
2024-05-16,Faculty,15,2024,5,May,2,Thursday,3,False,20,2024-05,Faculty
2024-05-17,Palash Nivas,10,2024,5,May,2,Friday,4,False,20,2024-05,Palash Nivas
2024-05-17,Security,63,2024,5,May,2,Friday,4,False,20,2024-05,Security
2024-05-17,Cabs,184,2024,5,May,2,Friday,4,False,20,2024-05,Cabs
2024-05-17,Housekeeping,189,2024,5,May,2,Friday,4,False,20,2024-05,Housekeeping
2024-05-17,Housekeeping,23,2024,5,May,2,Friday,4,False,20,2024-05,House Maids
2024-05-17,Kadamba Nivas,1,2024,5,May,2,Friday,4,False,20,2024-05,Kadamba Nivas
2024-05-17,Milk & Paper,10,2024,5,May,2,Friday,4,False,20,2024-05,Milk & Paper
2024-05-17,Vendors,17,2024,5,May,2,Friday,4,False,20,2024-05,Civil Vendors
2024-05-17,Parijat Nivas,12,2024,5,May,2,Friday,4,False,20,2024-05,Parijat Nivas
2024-05-17,Visitors,31,2024,5,May,2,Friday,4,False,20,2024-05,Visitors
2024-05-17,Mess Workers,22,2024,5,May,2,Friday,4,False,20,2024-05,Mess Workers
2024-05-17,Faculty,14,2024,5,May,2,Friday,4,False,20,2024-05,Faculty
2024-05-18,Palash Nivas,11,2024,5,May,2,Saturday,5,True,20,2024-05,Palash Nivas
2024-05-18,Security,63,2024,5,May,2,Saturday,5,True,20,2024-05,Security
2024-05-18,Cabs,186,2024,5,May,2,Saturday,5,True,20,2024-05,Cabs
2024-05-18,Housekeeping,172,2024,5,May,2,Saturday,5,True,20,2024-05,Housekeeping
2024-05-18,Housekeeping,24,2024,5,May,2,Saturday,5,True,20,2024-05,House Maids
2024-05-18,Milk & Paper,9,2024,5,May,2,Saturday,5,True,20,2024-05,Milk & Paper
2024-05-18,Vendors,24,2024,5,May,2,Saturday,5,True,20,2024-05,Civil Vendors
2024-05-18,Parijat Nivas,4,2024,5,May,2,Saturday,5,True,20,2024-05,Parijat Nivas
2024-05-18,Visitors,29,2024,5,May,2,Saturday,5,True,20,2024-05,Visitors
2024-05-18,Mess Workers,22,2024,5,May,2,Saturday,5,True,20,2024-05,Mess Workers
2024-05-18,Faculty,8,2024,5,May,2,Saturday,5,True,20,2024-05,Faculty
2024-05-18,Event Visitors,85,2024,5,May,2,Saturday,5,True,20,2024-05,Event Visitors
2024-05-19,Palash Nivas,12,2024,5,May,2,Sunday,6,True,20,2024-05,Palash Nivas
2024-05-19,Security,63,2024,5,May,2,Sunday,6,True,20,2024-05,Security
2024-05-19,Cabs,139,2024,5,May,2,Sunday,6,True,20,2024-05,Cabs
2024-05-19,Bakul Nivas,2,2024,5,May,2,Sunday,6,True,20,2024-05,Bakul Nivas
2024-05-19,Housekeeping,35,2024,5,May,2,Sunday,6,True,20,2024-05,Housekeeping
2024-05-19,Housekeeping,3,2024,5,May,2,Sunday,6,True,20,2024-05,House Maids
2024-05-19,Kadamba Nivas,2,2024,5,May,2,Sunday,6,True,20,2024-05,Kadamba Nivas
2024-05-19,Milk & Paper,8,2024,5,May,2,Sunday,6,True,20,2024-05,Milk & Paper
2024-05-19,Vendors,9,2024,5,May,2,Sunday,6,True,20,2024-05,Civil Vendors
2024-05-19,Parijat Nivas,9,2024,5,May,2,Sunday,6,True,20,2024-05,Parijat Nivas
2024-05-19,Visitors,5,2024,5,May,2,Sunday,6,True,20,2024-05,Visitors
2024-05-19,Mess Workers,30,2024,5,May,2,Sunday,6,True,20,2024-05,Mess Workers
2024-05-19,Event Visitors,56,2024,5,May,2,Sunday,6,True,20,2024-05,Event Visitors
2024-05-20,Palash Nivas,14,2024,5,May,2,Monday,0,False,21,2024-05,Palash Nivas
2024-05-20,Security,63,2024,5,May,2,Monday,0,False,21,2024-05,Security
2024-05-20,Cabs,162,2024,5,May,2,Monday,0,False,21,2024-05,Cabs
2024-05-20,Housekeeping,178,2024,5,May,2,Monday,0,False,21,2024-05,Housekeeping
2024-05-20,Housekeeping,25,2024,5,May,2,Monday,0,False,21,2024-05,House Maids
2024-05-20,Kadamba Nivas,2,2024,5,May,2,Monday,0,False,21,2024-05,Kadamba Nivas
2024-05-20,Milk & Paper,9,2024,5,May,2,Monday,0,False,21,2024-05,Milk & Paper
2024-05-20,Vendors,9,2024,5,May,2,Monday,0,False,21,2024-05,Civil Vendors
2024-05-20,Parijat Nivas,8,2024,5,May,2,Monday,0,False,21,2024-05,Parijat Nivas
2024-05-20,Visitors,32,2024,5,May,2,Monday,0,False,21,2024-05,Visitors
2024-05-20,Mess Workers,34,2024,5,May,2,Monday,0,False,21,2024-05,Mess Workers
2024-05-20,Faculty,14,2024,5,May,2,Monday,0,False,21,2024-05,Faculty
2024-05-21,Palash Nivas,17,2024,5,May,2,Tuesday,1,False,21,2024-05,Palash Nivas
2024-05-21,Security,63,2024,5,May,2,Tuesday,1,False,21,2024-05,Security
2024-05-21,Cabs,204,2024,5,May,2,Tuesday,1,False,21,2024-05,Cabs
2024-05-21,Bakul Nivas,2,2024,5,May,2,Tuesday,1,False,21,2024-05,Bakul Nivas
2024-05-21,Housekeeping,176,2024,5,May,2,Tuesday,1,False,21,2024-05,Housekeeping
2024-05-21,Housekeeping,24,2024,5,May,2,Tuesday,1,False,21,2024-05,House Maids
2024-05-21,Milk & Paper,10,2024,5,May,2,Tuesday,1,False,21,2024-05,Milk & Paper
2024-05-21,Vendors,16,2024,5,May,2,Tuesday,1,False,21,2024-05,Civil Vendors
2024-05-21,Parijat Nivas,10,2024,5,May,2,Tuesday,1,False,21,2024-05,Parijat Nivas
2024-05-21,Visitors,24,2024,5,May,2,Tuesday,1,False,21,2024-05,Visitors
2024-05-21,Mess Workers,31,2024,5,May,2,Tuesday,1,False,21,2024-05,Mess Workers
2024-05-21,Faculty,11,2024,5,May,2,Tuesday,1,False,21,2024-05,Faculty
2024-05-22,Palash Nivas,14,2024,5,May,2,Wednesday,2,False,21,2024-05,Palash Nivas
2024-05-22,Security,63,2024,5,May,2,Wednesday,2,False,21,2024-05,Security
2024-05-22,Cabs,175,2024,5,May,2,Wednesday,2,False,21,2024-05,Cabs
2024-05-22,Bakul Nivas,1,2024,5,May,2,Wednesday,2,False,21,2024-05,Bakul Nivas
2024-05-22,Housekeeping,182,2024,5,May,2,Wednesday,2,False,21,2024-05,Housekeeping
2024-05-22,Housekeeping,24,2024,5,May,2,Wednesday,2,False,21,2024-05,House Maids
2024-05-22,Milk & Paper,9,2024,5,May,2,Wednesday,2,False,21,2024-05,Milk & Paper
2024-05-22,Vendors,15,2024,5,May,2,Wednesday,2,False,21,2024-05,Civil Vendors
2024-05-22,Parijat Nivas,10,2024,5,May,2,Wednesday,2,False,21,2024-05,Parijat Nivas
2024-05-22,Visitors,36,2024,5,May,2,Wednesday,2,False,21,2024-05,Visitors
2024-05-22,Mess Workers,32,2024,5,May,2,Wednesday,2,False,21,2024-05,Mess Workers
2024-05-22,Faculty,9,2024,5,May,2,Wednesday,2,False,21,2024-05,Faculty
2024-05-23,Palash Nivas,12,2024,5,May,2,Thursday,3,False,21,2024-05,Palash Nivas
2024-05-23,Security,63,2024,5,May,2,Thursday,3,False,21,2024-05,Security
2024-05-23,Cabs,184,2024,5,May,2,Thursday,3,False,21,2024-05,Cabs
2024-05-23,Bakul Nivas,1,2024,5,May,2,Thursday,3,False,21,2024-05,Bakul Nivas
2024-05-23,Housekeeping,178,2024,5,May,2,Thursday,3,False,21,2024-05,Housekeeping
2024-05-23,Housekeeping,24,2024,5,May,2,Thursday,3,False,21,2024-05,House Maids
2024-05-23,Milk & Paper,11,2024,5,May,2,Thursday,3,False,21,2024-05,Milk & Paper
2024-05-23,Vendors,18,2024,5,May,2,Thursday,3,False,21,2024-05,Civil Vendors
2024-05-23,Parijat Nivas,19,2024,5,May,2,Thursday,3,False,21,2024-05,Parijat Nivas
2024-05-23,Visitors,25,2024,5,May,2,Thursday,3,False,21,2024-05,Visitors
2024-05-23,Mess Workers,35,2024,5,May,2,Thursday,3,False,21,2024-05,Mess Workers
2024-05-23,Faculty,8,2024,5,May,2,Thursday,3,False,21,2024-05,Faculty
2024-05-24,Palash Nivas,17,2024,5,May,2,Friday,4,False,21,2024-05,Palash Nivas
2024-05-24,Security,63,2024,5,May,2,Friday,4,False,21,2024-05,Security
2024-05-24,Cabs,211,2024,5,May,2,Friday,4,False,21,2024-05,Cabs
2024-05-24,Bakul Nivas,5,2024,5,May,2,Friday,4,False,21,2024-05,Bakul Nivas
2024-05-24,Housekeeping,177,2024,5,May,2,Friday,4,False,21,2024-05,Housekeeping
2024-05-24,Housekeeping,23,2024,5,May,2,Friday,4,False,21,2024-05,House Maids
2024-05-24,Milk & Paper,9,2024,5,May,2,Friday,4,False,21,2024-05,Milk & Paper
2024-05-24,Vendors,25,2024,5,May,2,Friday,4,False,21,2024-05,Civil Vendors
2024-05-24,Parijat Nivas,9,2024,5,May,2,Friday,4,False,21,2024-05,Parijat Nivas
2024-05-24,Visitors,32,2024,5,May,2,Friday,4,False,21,2024-05,Visitors
2024-05-24,Mess Workers,34,2024,5,May,2,Friday,4,False,21,2024-05,Mess Workers
2024-05-24,Faculty,6,2024,5,May,2,Friday,4,False,21,2024-05,Faculty
2024-05-25,Palash Nivas,17,2024,5,May,2,Saturday,5,True,21,2024-05,Palash Nivas
2024-05-25,Security,63,2024,5,May,2,Saturday,5,True,21,2024-05,Security
2024-05-25,Cabs,174,2024,5,May,2,Saturday,5,True,21,2024-05,Cabs
2024-05-25,Bakul Nivas,4,2024,5,May,2,Saturday,5,True,21,2024-05,Bakul Nivas
2024-05-25,Housekeeping,175,2024,5,May,2,Saturday,5,True,21,2024-05,Housekeeping
2024-05-25,Housekeeping,21,2024,5,May,2,Saturday,5,True,21,2024-05,House Maids
2024-05-25,Kadamba Nivas,2,2024,5,May,2,Saturday,5,True,21,2024-05,Kadamba Nivas
2024-05-25,Milk & Paper,11,2024,5,May,2,Saturday,5,True,21,2024-05,Milk & Paper
2024-05-25,Vendors,31,2024,5,May,2,Saturday,5,True,21,2024-05,Civil Vendors
2024-05-25,Parijat Nivas,8,2024,5,May,2,Saturday,5,True,21,2024-05,Parijat Nivas
2024-05-25,Visitors,36,2024,5,May,2,Saturday,5,True,21,2024-05,Visitors
2024-05-25,Mess Workers,40,2024,5,May,2,Saturday,5,True,21,2024-05,Mess Workers
2024-05-25,Faculty,6,2024,5,May,2,Saturday,5,True,21,2024-05,Faculty
2024-05-26,Palash Nivas,16,2024,5,May,2,Sunday,6,True,21,2024-05,Palash Nivas
2024-05-26,Security,63,2024,5,May,2,Sunday,6,True,21,2024-05,Security
2024-05-26,Cabs,123,2024,5,May,2,Sunday,6,True,21,2024-05,Cabs
2024-05-26,Bakul Nivas,12,2024,5,May,2,Sunday,6,True,21,2024-05,Bakul Nivas
2024-05-26,Housekeeping,25,2024,5,May,2,Sunday,6,True,21,2024-05,Housekeeping
2024-05-26,Housekeeping,2,2024,5,May,2,Sunday,6,True,21,2024-05,House Maids
2024-05-26,Milk & Paper,8,2024,5,May,2,Sunday,6,True,21,2024-05,Milk & Paper
2024-05-26,Vendors,21,2024,5,May,2,Sunday,6,True,21,2024-05,Civil Vendors
2024-05-26,Parijat Nivas,16,2024,5,May,2,Sunday,6,True,21,2024-05,Parijat Nivas
2024-05-26,Visitors,12,2024,5,May,2,Sunday,6,True,21,2024-05,Visitors
2024-05-26,Mess Workers,10,2024,5,May,2,Sunday,6,True,21,2024-05,Mess Workers
2024-05-27,Palash Nivas,12,2024,5,May,2,Monday,0,False,22,2024-05,Palash Nivas
2024-05-27,Security,63,2024,5,May,2,Monday,0,False,22,2024-05,Security
2024-05-27,Cabs,234,2024,5,May,2,Monday,0,False,22,2024-05,Cabs
2024-05-27,Bakul Nivas,11,2024,5,May,2,Monday,0,False,22,2024-05,Bakul Nivas
2024-05-27,Housekeeping,189,2024,5,May,2,Monday,0,False,22,2024-05,Housekeeping
2024-05-27,Housekeeping,22,2024,5,May,2,Monday,0,False,22,2024-05,House Maids
2024-05-27,Milk & Paper,10,2024,5,May,2,Monday,0,False,22,2024-05,Milk & Paper
2024-05-27,Vendors,15,2024,5,May,2,Monday,0,False,22,2024-05,Civil Vendors
2024-05-27,Parijat Nivas,10,2024,5,May,2,Monday,0,False,22,2024-05,Parijat Nivas
2024-05-27,Visitors,27,2024,5,May,2,Monday,0,False,22,2024-05,Visitors
2024-05-27,Mess Workers,20,2024,5,May,2,Monday,0,False,22,2024-05,Mess Workers
2024-05-27,Faculty,16,2024,5,May,2,Monday,0,False,22,2024-05,Faculty
2024-05-28,Palash Nivas,14,2024,5,May,2,Tuesday,1,False,22,2024-05,Palash Nivas
2024-05-28,Security,63,2024,5,May,2,Tuesday,1,False,22,2024-05,Security
2024-05-28,Cabs,231,2024,5,May,2,Tuesday,1,False,22,2024-05,Cabs
2024-05-28,Bakul Nivas,10,2024,5,May,2,Tuesday,1,False,22,2024-05,Bakul Nivas
2024-05-28,Housekeeping,176,2024,5,May,2,Tuesday,1,False,22,2024-05,Housekeeping
2024-05-28,Housekeeping,23,2024,5,May,2,Tuesday,1,False,22,2024-05,House Maids
2024-05-28,Milk & Paper,8,2024,5,May,2,Tuesday,1,False,22,2024-05,Milk & Paper
2024-05-28,Vendors,24,2024,5,May,2,Tuesday,1,False,22,2024-05,Civil Vendors
2024-05-28,Parijat Nivas,10,2024,5,May,2,Tuesday,1,False,22,2024-05,Parijat Nivas
2024-05-28,Visitors,39,2024,5,May,2,Tuesday,1,False,22,2024-05,Visitors
2024-05-28,Mess Workers,17,2024,5,May,2,Tuesday,1,False,22,2024-05,Mess Workers
2024-05-28,Faculty,10,2024,5,May,2,Tuesday,1,False,22,2024-05,Faculty
2024-05-29,Palash Nivas,26,2024,5,May,2,Wednesday,2,False,22,2024-05,Palash Nivas
2024-05-29,Security,63,2024,5,May,2,Wednesday,2,False,22,2024-05,Security
2024-05-29,Cabs,200,2024,5,May,2,Wednesday,2,False,22,2024-05,Cabs
2024-05-29,Bakul Nivas,15,2024,5,May,2,Wednesday,2,False,22,2024-05,Bakul Nivas
2024-05-29,Housekeeping,178,2024,5,May,2,Wednesday,2,False,22,2024-05,Housekeeping
2024-05-29,Housekeeping,25,2024,5,May,2,Wednesday,2,False,22,2024-05,House Maids
2024-05-29,Milk & Paper,9,2024,5,May,2,Wednesday,2,False,22,2024-05,Milk & Paper
2024-05-29,Vendors,20,2024,5,May,2,Wednesday,2,False,22,2024-05,Civil Vendors
2024-05-29,Parijat Nivas,15,2024,5,May,2,Wednesday,2,False,22,2024-05,Parijat Nivas
2024-05-29,Visitors,32,2024,5,May,2,Wednesday,2,False,22,2024-05,Visitors
2024-05-29,Mess Workers,22,2024,5,May,2,Wednesday,2,False,22,2024-05,Mess Workers
2024-05-29,Faculty,15,2024,5,May,2,Wednesday,2,False,22,2024-05,Faculty
2024-05-30,Palash Nivas,28,2024,5,May,2,Thursday,3,False,22,2024-05,Palash Nivas
2024-05-30,Security,63,2024,5,May,2,Thursday,3,False,22,2024-05,Security
2024-05-30,Cabs,188,2024,5,May,2,Thursday,3,False,22,2024-05,Cabs
2024-05-30,Bakul Nivas,6,2024,5,May,2,Thursday,3,False,22,2024-05,Bakul Nivas
2024-05-30,Housekeeping,175,2024,5,May,2,Thursday,3,False,22,2024-05,Housekeeping
2024-05-30,Housekeeping,23,2024,5,May,2,Thursday,3,False,22,2024-05,House Maids
2024-05-30,Kadamba Nivas,1,2024,5,May,2,Thursday,3,False,22,2024-05,Kadamba Nivas
2024-05-30,Milk & Paper,9,2024,5,May,2,Thursday,3,False,22,2024-05,Milk & Paper
2024-05-30,Vendors,26,2024,5,May,2,Thursday,3,False,22,2024-05,Civil Vendors
2024-05-30,Parijat Nivas,10,2024,5,May,2,Thursday,3,False,22,2024-05,Parijat Nivas
2024-05-30,Visitors,31,2024,5,May,2,Thursday,3,False,22,2024-05,Visitors
2024-05-30,Mess Workers,23,2024,5,May,2,Thursday,3,False,22,2024-05,Mess Workers
2024-05-30,Faculty,10,2024,5,May,2,Thursday,3,False,22,2024-05,Faculty
2024-05-31,Palash Nivas,19,2024,5,May,2,Friday,4,False,22,2024-05,Palash Nivas
2024-05-31,Security,63,2024,5,May,2,Friday,4,False,22,2024-05,Security
2024-05-31,Cabs,206,2024,5,May,2,Friday,4,False,22,2024-05,Cabs
2024-05-31,Bakul Nivas,18,2024,5,May,2,Friday,4,False,22,2024-05,Bakul Nivas
2024-05-31,Housekeeping,172,2024,5,May,2,Friday,4,False,22,2024-05,Housekeeping
2024-05-31,Housekeeping,16,2024,5,May,2,Friday,4,False,22,2024-05,House Maids
2024-05-31,Milk & Paper,10,2024,5,May,2,Friday,4,False,22,2024-05,Milk & Paper
2024-05-31,Vendors,30,2024,5,May,2,Friday,4,False,22,2024-05,Civil Vendors
2024-05-31,Parijat Nivas,15,2024,5,May,2,Friday,4,False,22,2024-05,Parijat Nivas
2024-05-31,Visitors,22,2024,5,May,2,Friday,4,False,22,2024-05,Visitors
2024-05-31,Mess Workers,22,2024,5,May,2,Friday,4,False,22,2024-05,Mess Workers
2024-05-31,Faculty,14,2024,5,May,2,Friday,4,False,22,2024-05,Faculty
2024-05-31,Event Visitors,113,2024,5,May,2,Friday,4,False,22,2024-05,Event Visitors
2024-06-01,Palash Nivas,15,2024,6,Jun,2,Saturday,5,True,22,2024-06,Palash Nivas
2024-06-01,Security,63,2024,6,Jun,2,Saturday,5,True,22,2024-06,Security
2024-06-01,Cabs,194,2024,6,Jun,2,Saturday,5,True,22,2024-06,Cabs
2024-06-01,Bakul Nivas,21,2024,6,Jun,2,Saturday,5,True,22,2024-06,Bakul Nivas
2024-06-01,Housekeeping,175,2024,6,Jun,2,Saturday,5,True,22,2024-06,Housekeeping
2024-06-01,Housekeeping,22,2024,6,Jun,2,Saturday,5,True,22,2024-06,House Maids
2024-06-01,Milk & Paper,8,2024,6,Jun,2,Saturday,5,True,22,2024-06,Milk & Paper
2024-06-01,Vendors,29,2024,6,Jun,2,Saturday,5,True,22,2024-06,Civil Vendors
2024-06-01,Parijat Nivas,19,2024,6,Jun,2,Saturday,5,True,22,2024-06,Parijat Nivas
2024-06-01,Visitors,34,2024,6,Jun,2,Saturday,5,True,22,2024-06,Visitors
2024-06-01,Mess Workers,22,2024,6,Jun,2,Saturday,5,True,22,2024-06,Mess Workers
2024-06-01,Faculty,8,2024,6,Jun,2,Saturday,5,True,22,2024-06,Faculty
2024-06-01,Event Visitors,22,2024,6,Jun,2,Saturday,5,True,22,2024-06,Event Visitors
2024-06-02,Palash Nivas,21,2024,6,Jun,2,Sunday,6,True,22,2024-06,Palash Nivas
2024-06-02,Security,63,2024,6,Jun,2,Sunday,6,True,22,2024-06,Security
2024-06-02,Cabs,173,2024,6,Jun,2,Sunday,6,True,22,2024-06,Cabs
2024-06-02,Bakul Nivas,25,2024,6,Jun,2,Sunday,6,True,22,2024-06,Bakul Nivas
2024-06-02,Housekeeping,20,2024,6,Jun,2,Sunday,6,True,22,2024-06,Housekeeping
2024-06-02,Housekeeping,2,2024,6,Jun,2,Sunday,6,True,22,2024-06,House Maids
2024-06-02,Kadamba Nivas,4,2024,6,Jun,2,Sunday,6,True,22,2024-06,Kadamba Nivas
2024-06-02,Milk & Paper,10,2024,6,Jun,2,Sunday,6,True,22,2024-06,Milk & Paper
2024-06-02,Vendors,11,2024,6,Jun,2,Sunday,6,True,22,2024-06,Civil Vendors
2024-06-02,Parijat Nivas,23,2024,6,Jun,2,Sunday,6,True,22,2024-06,Parijat Nivas
2024-06-02,Visitors,10,2024,6,Jun,2,Sunday,6,True,22,2024-06,Visitors
2024-06-02,Mess Workers,16,2024,6,Jun,2,Sunday,6,True,22,2024-06,Mess Workers
2024-06-02,Event Visitors,83,2024,6,Jun,2,Sunday,6,True,22,2024-06,Event Visitors
2024-06-03,Palash Nivas,36,2024,6,Jun,2,Monday,0,False,23,2024-06,Palash Nivas
2024-06-03,Security,63,2024,6,Jun,2,Monday,0,False,23,2024-06,Security
2024-06-03,Cabs,218,2024,6,Jun,2,Monday,0,False,23,2024-06,Cabs
2024-06-03,Bakul Nivas,10,2024,6,Jun,2,Monday,0,False,23,2024-06,Bakul Nivas
2024-06-03,Housekeeping,185,2024,6,Jun,2,Monday,0,False,23,2024-06,Housekeeping
2024-06-03,Housekeeping,14,2024,6,Jun,2,Monday,0,False,23,2024-06,House Maids
2024-06-03,Kadamba Nivas,6,2024,6,Jun,2,Monday,0,False,23,2024-06,Kadamba Nivas
2024-06-03,Milk & Paper,11,2024,6,Jun,2,Monday,0,False,23,2024-06,Milk & Paper
2024-06-03,Vendors,29,2024,6,Jun,2,Monday,0,False,23,2024-06,Civil Vendors
2024-06-03,Parijat Nivas,9,2024,6,Jun,2,Monday,0,False,23,2024-06,Parijat Nivas
2024-06-03,Visitors,17,2024,6,Jun,2,Monday,0,False,23,2024-06,Visitors
2024-06-03,Mess Workers,37,2024,6,Jun,2,Monday,0,False,23,2024-06,Mess Workers
2024-06-03,Faculty,8,2024,6,Jun,2,Monday,0,False,23,2024-06,Faculty
2024-06-04,Palash Nivas,31,2024,6,Jun,2,Tuesday,1,False,23,2024-06,Palash Nivas
2024-06-04,Security,63,2024,6,Jun,2,Tuesday,1,False,23,2024-06,Security
2024-06-04,Cabs,62,2024,6,Jun,2,Tuesday,1,False,23,2024-06,Cabs
2024-06-04,Bakul Nivas,11,2024,6,Jun,2,Tuesday,1,False,23,2024-06,Bakul Nivas
2024-06-04,Housekeeping,184,2024,6,Jun,2,Tuesday,1,False,23,2024-06,Housekeeping
2024-06-04,Housekeeping,21,2024,6,Jun,2,Tuesday,1,False,23,2024-06,House Maids
